

										OUTPUT FILE OF STRUCTURAL MODEL CONTAINING MEMBER PROPERTIES AND REACTIONS


																	MEMBER PROPERTIES



S.no		TYPE		   E				   G				  Iz					  Iy			AREA			LENGTH			   J			
 
20   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
21   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
22   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
23   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
24   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
25   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
26   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
27   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
28   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
29   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
30   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
31   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
32   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
33   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
34   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
35   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
36   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
37   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
38   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
39   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
40   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
41   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
42   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
43   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
44   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
45   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
46   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
47   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
48   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
49   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
50   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
51   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
52   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
53   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
54   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
55   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
56   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
57   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
58   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
59   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
60   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
61   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
62   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
63   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
64   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
65   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
66   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
67   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
68   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
69   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
70   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
71   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
72   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
73   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
74   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
75   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
76   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
77   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
78   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
79   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
80   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
81   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
82   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
83   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
84   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
85   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
86   	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
87   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
88   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
89   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
90   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
91   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
92   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
93   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
94   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
95   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
96   	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
97   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
98   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
99   	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
100  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
101  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
102  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
103  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
104  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
105  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
106  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
107  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
108  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
109  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
110  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
111  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
112  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
113  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
114  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
115  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
116  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
117  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
118  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
119  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
120  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
121  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
122  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
123  	:	   Bx		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		4000.00		8802083333.33		 
124  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
125  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
126  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
127  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
128  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
129  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
130  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
131  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
132  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
133  	:	   Bz		2.000000e+05		7.500000e+04		5.208333e+09		5.208333e+09		250000.00		5000.00		8802083333.33		 
134  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
135  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
136  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
137  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
138  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
139  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
140  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
141  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
142  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
143  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
144  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
145  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
146  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
147  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 
148  	:	    C		2.000000e+05		7.500000e+04		1.600000e+09		9.000000e+08		120000.00		3300.00		1943850585.94		 



																	MEMBER-END DISPLACEMENTS



S.no				   1			   2				   3				   4					   5				   6				   7				   8			   9				  10				  11				  12			
 
1    	:		4.798459e-01		2.885757e-02		-1.720035e+00		-2.141100e-05		-2.310178e-04		-1.408290e-05		4.801779e-01		6.463903e-03		-8.124481e-01		-1.153778e-05		-2.220356e-04		-6.323377e-06	
2    	:		4.801779e-01		6.463903e-03		-8.124481e-01		-1.153778e-05		-2.220356e-04		-6.323377e-06		4.804891e-01		-7.615600e-05		5.463548e-03		2.738010e-07		-2.102250e-04		-5.112261e-06	
3    	:		4.804891e-01		-7.615600e-05		5.463548e-03		2.738010e-07		-2.102250e-04		-5.112261e-06		4.804322e-01		-6.536136e-03		8.180348e-01		1.180620e-05		-2.197566e-04		-6.309638e-06	
4    	:		4.804322e-01		-6.536136e-03		8.180348e-01		1.180620e-05		-2.197566e-04		-6.309638e-06		4.802539e-01		-2.870918e-02		1.708985e+00		2.086879e-05		-2.295710e-04		-1.400117e-05	
5    	:		1.709932e+00		3.792039e-02		-1.721402e+00		-4.014004e-06		-2.666492e-04		-4.415230e-05		1.709394e+00		-5.897787e-03		-8.120047e-01		-4.769056e-06		-2.446030e-04		-1.785083e-05	
6    	:		1.709394e+00		-5.897787e-03		-8.120047e-01		-4.769056e-06		-2.446030e-04		-1.785083e-05		1.708892e+00		-6.311332e-05		5.495849e-03		2.753762e-08		-2.377366e-04		-1.487729e-05	
7    	:		1.708892e+00		-6.311332e-05		5.495849e-03		2.753762e-08		-2.377366e-04		-1.487729e-05		1.708710e+00		5.669144e-03		8.177755e-01		4.720195e-06		-2.413660e-04		-1.785097e-05	
8    	:		1.708710e+00		5.669144e-03		8.177755e-01		4.720195e-06		-2.413660e-04		-1.785097e-05		1.708825e+00		-3.762863e-02		1.710135e+00		4.035329e-06		-2.595896e-04		-4.330668e-05	
9    	:		3.315499e+00		5.703935e-02		-1.722384e+00		-1.961150e-05		-2.759830e-04		-9.994331e-05		3.282232e+00		-2.044078e-02		-8.115965e-01		-1.167275e-05		-2.398245e-04		-3.983989e-05	
10   	:		3.282232e+00		-2.044078e-02		-8.115965e-01		-1.167275e-05		-2.398245e-04		-3.983989e-05		3.258196e+00		-5.412525e-04		5.525612e-03		1.705463e-07		-2.312304e-04		-3.487196e-05	
11   	:		3.258196e+00		-5.412525e-04		5.525612e-03		1.705463e-07		-2.312304e-04		-3.487196e-05		3.243382e+00		1.870432e-02		8.175333e-01		1.174196e-05		-2.360177e-04		-3.856974e-05	
12   	:		3.243382e+00		1.870432e-02		8.175333e-01		1.174196e-05		-2.360177e-04		-3.856974e-05		3.237346e+00		-5.476165e-02		1.710922e+00		1.937175e-05		-2.649478e-04		-9.144192e-05	
13   	:		1.720035e+00		2.885757e-02		4.798459e-01		1.408290e-05		-2.310178e-04		-2.141100e-05		1.721402e+00		3.792039e-02		1.709932e+00		4.415230e-05		-2.666492e-04		-4.014004e-06	
14   	:		8.124481e-01		6.463903e-03		4.801779e-01		6.323377e-06		-2.220356e-04		-1.153778e-05		8.120047e-01		-5.897787e-03		1.709394e+00		1.785083e-05		-2.446030e-04		-4.769056e-06	
15   	:		-5.463548e-03		-7.615600e-05		4.804891e-01		5.112261e-06		-2.102250e-04		2.738010e-07		-5.495849e-03		-6.311332e-05		1.708892e+00		1.487729e-05		-2.377366e-04		2.753762e-08	
16   	:		-8.180348e-01		-6.536136e-03		4.804322e-01		6.309638e-06		-2.197566e-04		1.180620e-05		-8.177755e-01		5.669144e-03		1.708710e+00		1.785097e-05		-2.413660e-04		4.720195e-06	
17   	:		-1.708985e+00		-2.870918e-02		4.802539e-01		1.400117e-05		-2.295710e-04		2.086879e-05		-1.710135e+00		-3.762863e-02		1.708825e+00		4.330668e-05		-2.595896e-04		4.035329e-06	
18   	:		1.721402e+00		3.792039e-02		1.709932e+00		4.415230e-05		-2.666492e-04		-4.014004e-06		1.722384e+00		5.703935e-02		3.315499e+00		9.994331e-05		-2.759830e-04		-1.961150e-05	
19   	:		8.120047e-01		-5.897787e-03		1.709394e+00		1.785083e-05		-2.446030e-04		-4.769056e-06		8.115965e-01		-2.044078e-02		3.282232e+00		3.983989e-05		-2.398245e-04		-1.167275e-05	
20   	:		-5.495849e-03		-6.311332e-05		1.708892e+00		1.487729e-05		-2.377366e-04		2.753762e-08		-5.525612e-03		-5.412525e-04		3.258196e+00		3.487196e-05		-2.312304e-04		1.705463e-07	
21   	:		-8.177755e-01		5.669144e-03		1.708710e+00		1.785097e-05		-2.413660e-04		4.720195e-06		-8.175333e-01		1.870432e-02		3.243382e+00		3.856974e-05		-2.360177e-04		1.174196e-05	
22   	:		-1.710135e+00		-3.762863e-02		1.708825e+00		4.330668e-05		-2.595896e-04		4.035329e-06		-1.710922e+00		-5.476165e-02		3.237346e+00		9.144192e-05		-2.649478e-04		1.937175e-05	
23   	:		-2.885757e-02		4.798459e-01		-1.720035e+00		2.310178e-04		-2.141100e-05		-1.408290e-05		-2.736432e-02		3.954376e-01		-1.386306e+00		1.825324e-04		-4.597523e-05		-2.152192e-05	
24   	:		-6.463903e-03		4.801779e-01		-8.124481e-01		2.220356e-04		-1.153778e-05		-6.323377e-06		-6.129394e-03		3.955981e-01		-6.722391e-01		1.769643e-04		-2.343254e-05		-1.089244e-05	
25   	:		7.615600e-05		4.804891e-01		5.463548e-03		2.102250e-04		2.738010e-07		-5.112261e-06		6.738947e-05		3.957296e-01		1.679313e-03		1.718618e-04		3.034176e-07		-1.081819e-05	
26   	:		6.536136e-03		4.804322e-01		8.180348e-01		2.197566e-04		1.180620e-05		-6.309638e-06		6.191314e-03		3.956487e-01		6.735920e-01		1.762741e-04		2.371840e-05		-1.087597e-05	
27   	:		2.870918e-02		4.802539e-01		1.708985e+00		2.295710e-04		2.086879e-05		-1.400117e-05		2.723501e-02		3.955137e-01		1.383273e+00		1.819059e-04		4.538595e-05		-2.149861e-05	
28   	:		-3.792039e-02		1.709932e+00		-1.721402e+00		2.666492e-04		-4.014004e-06		-4.415230e-05		-3.569049e-02		1.338996e+00		-1.386634e+00		1.914133e-04		-1.485661e-05		-6.959247e-05	
29   	:		5.897787e-03		1.709394e+00		-8.120047e-01		2.446030e-04		-4.769056e-06		-1.785083e-05		5.633496e-03		1.338982e+00		-6.721538e-01		1.839606e-04		-9.344821e-06		-3.438010e-05	
30   	:		6.311332e-05		1.708892e+00		5.495849e-03		2.377366e-04		2.753762e-08		-1.487729e-05		5.716609e-05		1.338983e+00		1.678573e-03		1.811767e-04		7.421369e-08		-3.449998e-05	
31   	:		-5.669144e-03		1.708710e+00		8.177755e-01		2.413660e-04		4.720195e-06		-1.785097e-05		-5.445280e-03		1.338970e+00		6.735120e-01		1.834348e-04		9.360620e-06		-3.432150e-05	
32   	:		3.762863e-02		1.708825e+00		1.710135e+00		2.595896e-04		4.035329e-06		-4.330668e-05		3.544510e-02		1.338984e+00		1.383598e+00		1.908965e-04		1.476660e-05		-6.908953e-05	
33   	:		-5.703935e-02		3.315499e+00		-1.722384e+00		2.759830e-04		-1.961150e-05		-9.994331e-05		-5.268725e-02		2.360140e+00		-1.386860e+00		1.925111e-04		-4.483311e-05		-1.429005e-04	
34   	:		2.044078e-02		3.282232e+00		-8.115965e-01		2.398245e-04		-1.167275e-05		-3.983989e-05		1.919569e-02		2.359526e+00		-6.720674e-01		1.810905e-04		-2.353779e-05		-7.013063e-05	
35   	:		5.412525e-04		3.258196e+00		5.525612e-03		2.312304e-04		1.705463e-07		-3.487196e-05		4.688530e-04		2.358954e+00		1.681423e-03		1.770978e-04		2.386009e-07		-7.011839e-05	
36   	:		-1.870432e-02		3.243382e+00		8.175333e-01		2.360177e-04		1.174196e-05		-3.856974e-05		-1.776906e-02		2.358666e+00		6.734373e-01		1.803757e-04		2.369756e-05		-6.870552e-05	
37   	:		5.476165e-02		3.237346e+00		1.710922e+00		2.649478e-04		1.937175e-05		-9.144192e-05		5.079176e-02		2.358740e+00		1.383809e+00		1.915028e-04		4.443475e-05		-1.363272e-04	
38   	:		3.954376e-01		2.736432e-02		-1.386306e+00		-4.597523e-05		-1.825324e-04		-2.152192e-05		3.955981e-01		6.129394e-03		-6.722391e-01		-2.343254e-05		-1.769643e-04		-1.089244e-05	
39   	:		3.955981e-01		6.129394e-03		-6.722391e-01		-2.343254e-05		-1.769643e-04		-1.089244e-05		3.957296e-01		-6.738947e-05		1.679313e-03		3.034176e-07		-1.718618e-04		-1.081819e-05	
40   	:		3.957296e-01		-6.738947e-05		1.679313e-03		3.034176e-07		-1.718618e-04		-1.081819e-05		3.956487e-01		-6.191314e-03		6.735920e-01		2.371840e-05		-1.762741e-04		-1.087597e-05	
41   	:		3.956487e-01		-6.191314e-03		6.735920e-01		2.371840e-05		-1.762741e-04		-1.087597e-05		3.955137e-01		-2.723501e-02		1.383273e+00		4.538595e-05		-1.819059e-04		-2.149861e-05	
42   	:		1.338996e+00		3.569049e-02		-1.386634e+00		-1.485661e-05		-1.914133e-04		-6.959247e-05		1.338982e+00		-5.633496e-03		-6.721538e-01		-9.344821e-06		-1.839606e-04		-3.438010e-05	
43   	:		1.338982e+00		-5.633496e-03		-6.721538e-01		-9.344821e-06		-1.839606e-04		-3.438010e-05		1.338983e+00		-5.716609e-05		1.678573e-03		7.421369e-08		-1.811767e-04		-3.449998e-05	
44   	:		1.338983e+00		-5.716609e-05		1.678573e-03		7.421369e-08		-1.811767e-04		-3.449998e-05		1.338970e+00		5.445280e-03		6.735120e-01		9.360620e-06		-1.834348e-04		-3.432150e-05	
